index,name,platform,publisher,developer,cscore,uscore,date,genre
213,Undertale,PlayStation4,Not specified,"tobyfox,8-4",9.2,6.9,2017,"Role-Playing, Japanese-Style"
214,Madden NFL 2003,GameCube,Not specified,EASports,9.2,7.4,2002,"Sports, Traditional, Football, Sim"
215,The Witcher 3: Wild Hunt,PlayStation4,Not specified,CDProjektRedStudio,9.2,9.2,2015,"Action RPG, Role-Playing, Action RPG"
216,Super Mario World: Super Mario Advance 2,GameBoyAdvance,Not specified,Nintendo,9.2,9.0,2002,"Action, Platformer, 2D"
217,ESPN NFL 2K5,Xbox,Not specified,VisualConcepts,9.2,8.0,2004,"Sports, Traditional, Football, Sim"
218,Super Smash Bros. Melee,GameCube,Not specified,HALLabs,9.2,9.1,2001,"Action, Fighting, 3D"
219,Madden NFL 2003,Xbox,Not specified,EATiburon,9.2,7.2,2002,"Sports, Traditional, Football, Sim"
220,Virtua Tennis,Dreamcast,Not specified,Hitmaker,9.2,7.3,2000,"Sports, Traditional, Tennis"
221,Rome: Total War,PC,Not specified,CreativeAssembly,9.2,9.1,2004,"Strategy, Real-Time, Historic, General, Historic"
222,Forza Motorsport 3,Xbox360,Not specified,Turn10,9.2,8.1,2009,"Driving, Racing, Simulation, GT / Street, GT / Street, Automobile"
223,Okami HD,PC,Not specified,Capcom,9.2,7.9,2017,"Action, Adventure, General"
224,Undertale,PC,Not specified,tobyfox,9.2,8.4,2015,"Role-Playing, General, Japanese-Style"
225,Batman: Arkham Asylum,Xbox360,Not specified,RocksteadyStudios,9.2,8.8,2009,"Action, Adventure, Fantasy, General, Fantasy"
226,Super Mario Sunshine,GameCube,Not specified,Nintendo,9.2,8.5,2002,"Action, Platformer, 3D"
227,SSX 3,Xbox,Not specified,EACanada,9.2,8.2,2003,"Sports, Alternative, Snowboarding"
228,SoulCalibur II,Xbox,Not specified,Namco,9.2,8.7,2003,"Action, Fighting, 3D"
229,Tony Hawks Pro Skater,PlayStation,Not specified,NeversoftEntertainment,9.2,8.8,1999,"Sports, Alternative, Skateboarding"
230,Thief: The Dark Project,PC,Not specified,LookingGlassStudios,9.2,9.0,1998,"Action, Adventure, Fantasy, General, Fantasy"
231,Fire Emblem: Awakening,3DS,Not specified,IntelligentSystems,9.2,9.1,2013,"Strategy, Turn-Based, Fantasy, Fantasy, Tactics"
232,Age of Empires II: The Age of Kings,PC,Not specified,EnsembleStudios,9.2,9.1,1999,"Strategy, Real-Time, Historic, Historic, Command"
233,Final Fantasy X,PlayStation2,Not specified,SquareSoft,9.2,8.9,2001,"Role-Playing, Console-style RPG"
234,Prince of Persia: The Sands of Time,GameCube,Not specified,Ubisoft,9.2,8.1,2003,"Action, Adventure, Fantasy"
235,The Walking Dead: A Telltale Games Series,Xbox360,Not specified,TelltaleGames,9.2,8.6,2012,"Miscellaneous, Adventure, Compilation, Compilation, Point-and-Click"
236,Unreal Tournament (1999),PC,Not specified,EpicGames,9.2,9.0,1999,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade"
237,Sid Meiers Alpha Centauri,PC,Not specified,FiraxisGames,9.2,8.8,1999,"Strategy, Turn-Based, Sci-Fi, Sci-Fi, 4X"
238,Wave Race 64,Nintendo64,Not specified,Nintendo,9.2,8.3,1996,"Driving, Racing, Snow / Water"
239,Divinity: Original Sin II - Definitive Edition,PlayStation4,Not specified,LarianStudiosGames,9.2,7.9,2018,"Role-Playing, Western-Style"
240,Galactic Civilizations II: Twilight of the Arnor,PC,Not specified,Stardock,9.2,8.3,2008,"Strategy, Turn-Based, Sci-Fi, Sci-Fi, 4X"
241,Super Smash Bros. for Wii U,WiiU,Not specified,BandaiNamcoGames,9.2,8.9,2014,"Action, Fighting, Fighting, 3D, 2D, 2D, 3D"
242,Guitar Hero II,PlayStation2,Not specified,HarmonixMusicSystems,9.2,8.4,2006,"Miscellaneous, Rhythm, Music"
243,Final Fantasy VII,PlayStation,Not specified,SquareSoft,9.2,9.1,1997,"Role-Playing, Console-style RPG"
244,Rock Band,PlayStation3,Not specified,HarmonixMusicSystems,9.2,8.1,2007,"Action, Miscellaneous, Rhythm, Music, Music"
245,Chrono Trigger,DS,Not specified,TOSE,9.2,9.1,2008,"Role-Playing, Console-style RPG, Console-style RPG, Japanese-Style"
246,Bayonetta 2,Switch,Not specified,"Nintendo,PlatinumGames",9.2,8.5,2018,"Action, Adventure, Linear"
247,Journey,PlayStation3,Not specified,ThatGameCompany,9.2,8.8,2012,"Action, Adventure, General, Platformer, Platformer, 3D, 3D"
248,Xenoblade Chronicles,Wii,Not specified,MonolithSoft,9.2,9.2,2012,"Role-Playing, Action RPG, Console-style RPG, Action RPG"
249,Conkers Bad Fur Day,Nintendo64,Not specified,RareLtd.,9.2,9.0,2001,"Action, Platformer, 3D"
250,Medal of Honor,PlayStation,Not specified,DreamworksInteractive,9.2,8.8,1999,"Action, Shooter, First-Person, Historic"
251,PaRappa the Rapper,PlayStation,Not specified,NanaOn-Sha,9.2,7.6,1997,"Miscellaneous, Rhythm, Music"
252,Rock Band 2,Xbox360,Not specified,HarmonixMusicSystems,9.2,8.1,2008,"Action, Miscellaneous, Rhythm, Music, Music"
253,Mario Kart 8 Deluxe,Switch,Not specified,Nintendo,9.2,8.6,2017,"Other, Racing, Arcade, Automobile"
254,The ICO & Shadow of the Colossus Collection,PlayStation3,Not specified,BluepointGames,9.2,8.7,2011,"Miscellaneous, Action, Adventure, Fantasy, Compilation, Compilation"
255,Rayman Origins,Wii,Not specified,UBlartMontpellier,9.2,8.5,2011,"Action, Action, Adventure, Platformer, Fantasy, Platformer, 2D, 2D"
256,Metroid Prime 2: Echoes,GameCube,Not specified,RetroStudios,9.2,8.8,2004,"Action, Shooter, First-Person, Sci-Fi"
257,Out of the Park Baseball 17,PC,Not specified,OutOfTheParkDevelopments,9.2,3.3,2016,"Sports, Baseball, Sim, Team"
258,Metroid Fusion,GameBoyAdvance,Not specified,Nintendo,9.2,9.0,2002,"Action, Adventure, Sci-Fi"
259,The Witcher 3: Wild Hunt - Blood and Wine,PC,Not specified,CDProjektRedStudio,9.2,9.3,2016,"Role-Playing, Action RPG"
260,Final Fantasy VI Advance,GameBoyAdvance,Not specified,TOSE,9.2,8.7,2007,"Role-Playing, Console-style RPG"
261,Rayman Legends,WiiU,Not specified,UbisoftMontpellier,9.2,8.7,2013,"Action, Platformer, Platformer, 2D, 2D"
262,Tiger Woods PGA Tour 2003,PC,Not specified,Headgate,9.2,5.1,2002,"Sports, Traditional, Individual, Golf, Sim, Sim"
263,Madden NFL 2005,Xbox,Not specified,EATiburon,9.1,7.4,2004,"Sports, Traditional, Football, Sim"
264,Super Street Fighter IV,Xbox360,Not specified,Capcom,9.1,7.7,2010,"Action, Fighting, Fighting, 3D, 2D, 3D"
265,Pac-Man Championship Edition DX,PlayStation3,Not specified,NamcoBandaiGames,9.1,7.8,2010,"Adventure, General, Action, General, General, Arcade"
266,Rock Band 2,PlayStation3,Not specified,HarmonixMusicSystems,9.1,8.0,2008,"Action, Miscellaneous, Rhythm, Music, Music"
267,Microsoft Flight Simulator,PC,Not specified,AsoboStudio,9.1,7.2,2020,"Simulation, Flight, Civilian"
268,Dark Souls II,Xbox360,Not specified,FromSoftware,9.1,7.9,2014,"Action RPG, Role-Playing, Action RPG"
269,Dishonored,PC,Not specified,ArkaneStudios,9.1,8.4,2012,"Action, Adventure, Modern, General, Modern"
270,ESPN NFL Football,PlayStation2,Not specified,VisualConcepts,9.1,8.5,2003,"Sports, Traditional, Football, Sim"
271,Medal of Honor: Allied Assault,PC,Not specified,2015,9.1,8.6,2002,"Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade"
272,Myth: The Fallen Lords,PC,Not specified,"BungieSoftware,Bungie",9.1,8.5,1997,"Strategy, Real-Time, Fantasy, General, Fantasy"
273,LittleBigPlanet 2,PlayStation3,Not specified,MediaMolecule,9.1,8.6,2011,"Action, Platformer, Platformer, 3D, 2D, 3D"
274,INSIDE,Switch,Not specified,PLAYDEAD,9.1,8.5,2018,"Action, Platformer, 2D"
275,Guitar Hero,PlayStation2,Not specified,HarmonixMusicSystems,9.1,8.6,2005,"Miscellaneous, Rhythm, Music"
276,World of Warcraft: Wrath of the Lich King,PC,Not specified,BlizzardEntertainment,9.1,7.9,2008,"Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy"
277,Rock Band 3,Wii,Not specified,BackboneEntertainment,9.1,6.9,2010,"Action, Miscellaneous, Rhythm, Music, Music"
278,Metroid Prime Trilogy,Wii,Not specified,RetroStudios,9.1,9.0,2009,"Action, Miscellaneous, Shooter, Compilation, Compilation, First-Person, Sci-Fi"
279,Overwatch,PC,Not specified,BlizzardEntertainment,9.1,6.5,2016,"General, Action, Shooter, First-Person, Tactical"
280,F1 Challenge 99-02,PC,Not specified,ElectronicArts,9.1,7.5,2003,"Driving, Racing, Simulation, Formula One, Formula One, Automobile"
281,Tony Hawks Pro Skater 4,GameCube,Not specified,NeversoftEntertainment,9.1,8.4,2002,"Sports, Alternative, Skateboarding"
282,Madden NFL 2001,PlayStation2,Not specified,EASports,9.1,7.5,2000,"Sports, Traditional, Football, Sim"
283,Baldurs Gate,PC,Not specified,BioWare,9.1,8.9,1998,"Role-Playing, PC-style RPG, PC-style RPG, Western-Style"
284,Bayonetta 2,WiiU,Not specified,PlatinumGames,9.1,8.9,2014,"Action, Adventure, Fantasy, Fantasy, Linear"
285,The Witcher 3: Wild Hunt,XboxOne,Not specified,CDProjektRedStudio,9.1,9.2,2015,"Action RPG, Role-Playing, Action RPG"
286,Rock Band 3,PlayStation3,Not specified,HarmonixMusicSystems,9.1,8.1,2010,"Action, Miscellaneous, Rhythm, Music, Music"
287,Klonoa 2: Lunateas Veil,PlayStation2,Not specified,Namco,9.1,8.7,2001,"Action, Platformer, 3D"
288,IL-2 Sturmovik,PC,Not specified,"1C,1CEntertainment",9.1,8.7,2001,"Simulation, Flight, WWII, WWII, Combat"
289,Mario Tennis,Nintendo64,Not specified,CamelotSoftwarePlanning,9.1,8.8,2000,"Sports, Traditional, Tennis"
290,FreeSpace 2,PC,Not specified,VolitionInc.,9.1,8.7,1999,"Simulation, Sci-Fi, Space, Small Spaceship, Small Spaceship, Combat"
291,Colony Wars,PlayStation,Not specified,Psygnosis,9.1,8.2,1997,"Simulation, Sci-Fi, Small Spaceship"
292,Metal Gear Solid V: The Phantom Pain,PC,Not specified,KojimaProductions,9.1,7.8,2015,"Action, Adventure, Modern, Open-World"
293,Ratchet & Clank: Up Your Arsenal,PlayStation2,Not specified,InsomniacGames,9.1,9.1,2004,"Action, Platformer, 3D"
294,Resident Evil,GameCube,Not specified,Capcom,9.1,9.2,2002,"Action, Adventure, Horror"
295,FIFA Soccer 10,PlayStation3,Not specified,EASports,9.1,7.6,2009,"Sports, Traditional, Team, Soccer, Sim, Sim"
296,Assassins Creed II,PlayStation3,Not specified,UbisoftMontreal,9.1,8.6,2009,"Action, Adventure, Historic, Historic, Open-World"
297,Metal Gear Solid 3: Snake Eater,PlayStation2,Not specified,KCEJ,9.1,9.1,2004,"Action, Adventure, Modern"
298,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,Switch,Not specified,SquareEnix,9.1,8.6,2019,"Role-Playing, Japanese-Style"
299,Twisted Metal: Black,PlayStation2,Not specified,IncognitoInc.,9.1,8.5,2001,"Driving, Car Combat"
300,Spyro: Year of the Dragon,PlayStation,Not specified,InsomniacGames,9.1,8.9,2000,"Action, Platformer, 3D"
301,Tomb Raider,PlayStation,Not specified,CoreDesignLtd.,9.1,8.4,1996,"Action, Adventure, Modern"
302,Overwatch,XboxOne,Not specified,BlizzardEntertainment,9.1,5.9,2016,"Action, Shooter, First-Person, Tactical"
303,Sekiro: Shadows Die Twice,XboxOne,Not specified,FromSoftware,9.1,8.0,2019,"Action, Adventure, General"
304,Resident Evil 4: Wii Edition,Wii,Not specified,Capcom,9.1,8.9,2007,"Action, Adventure, Horror, Horror, Survival"
305,Shadow of the Colossus,PlayStation2,Not specified,SCEJapanStudio,9.1,9.1,2005,"Action, Adventure, Fantasy"
306,Forza Horizon 3,XboxOne,Not specified,PlaygroundGames,9.1,8.0,2016,"Racing, Simulation, Automobile"
307,Peggle,PlayStation3,Not specified,PopCap,9.1,7.4,2009,"Miscellaneous, Puzzle, Action, Puzzle, Puzzle, Action"
308,The Legend of Zelda: Ocarina of Time / Master Quest,GameCube,Not specified,Nintendo,9.1,8.9,2003,"Action, Adventure, Fantasy"
309,Borderlands 2,PlayStation3,Not specified,GearboxSoftware,9.1,8.2,2012,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade"
310,Sonic Mania Plus,Switch,Not specified,"Sega,Tantalus",9.1,8.0,2018,"Action, Platformer, 2D"
311,Tom Clancys Splinter Cell,PC,Not specified,UbisoftMontreal,9.1,8.5,2003,"Action, Adventure, Modern, General, Modern"
312,Dead Cells,XboxOne,Not specified,MotionTwin,9.1,8.0,2018,"Action, Platformer, 2D"
313,Kentucky Route Zero - Act III,PC,Not specified,CardboardComputer,9.1,6.7,2014,"Adventure, General"
314,NCAA Football 2003,PlayStation2,Not specified,EASports,9.1,8.4,2002,"Sports, Traditional, Football, Sim"
315,Crysis,PC,Not specified,Crytek,9.1,8.1,2007,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade"
316,Ninja Gaiden,Xbox,Not specified,TeamNinja,9.1,8.8,2004,"Action, Adventure, Fantasy"
317,God of War: Chains of Olympus,PlayStationPortable,Not specified,ReadyatDawn,9.1,8.5,2008,"Action, Adventure, Fantasy, Fantasy, Linear"
318,Final Fantasy XIV: Shadowbringers,PlayStation4,Not specified,SquareEnix,9.1,8.4,2019,"Role-Playing, Massively Multiplayer"
319,DOA2: Hardcore,PlayStation2,Not specified,TeamNinja,9.1,8.0,2000,"Action, Fighting, 3D"
320,World of Warcraft: The Burning Crusade,PC,Not specified,BlizzardEntertainment,9.1,8.1,2007,"Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy"
321,MLB 10: The Show,PlayStation3,Not specified,SCEA,9.1,8.2,2010,"Sports, Traditional, Team, Baseball, Sim, Sim"
322,Shadow of the Colossus,PlayStation4,Not specified,"BluepointGames,SCEJapanStudio",9.1,7.8,2018,"Action, Adventure, General"
323,Yoshis Island: Super Mario Advance 3,GameBoyAdvance,Not specified,Nintendo,9.1,8.9,2002,"Action, Platformer, 2D"
324,The Witcher 3: Wild Hunt - Blood and Wine,PlayStation4,Not specified,CDProjektRedStudio,9.1,9.1,2016,"Role-Playing, Action RPG"
325,Tiger Woods PGA Tour 2005,PC,Not specified,Headgate,9.1,3.9,2004,"Sports, Traditional, Individual, Golf, Sim, Sim"
326,ESPN NFL Football,Xbox,Not specified,VisualConcepts,9.1,7.8,2003,"Sports, Traditional, Football, Sim"
327,NCAA Football 2003,GameCube,Not specified,EASports,9.1,6.6,2002,"Sports, Traditional, Football, Sim"
328,The Longest Journey,PC,Not specified,Funcom,9.1,8.7,2000,"Adventure, Third-Person, Point-and-Click, Fantasy, Fantasy"
329,Tony Hawks Pro Skater 2,PC,Not specified,NeversoftEntertainment,9.1,8.5,2000,"Sports, Alternative, Individual, Skateboarding, Skateboarding, Skate / Skateboard"
330,Star Wars Jedi Knight: Dark Forces II,PC,Not specified,LucasArts,9.1,8.6,1997,"Action, Shooter, Shooter, First-Person, Sci-Fi, Arcade"
331,Batman: Arkham Asylum,PC,Not specified,RocksteadyStudios,9.1,8.7,2009,"Action, Adventure, Fantasy, General, Fantasy"
332,Halo: Reach,Xbox360,Not specified,Bungie,9.1,8.2,2010,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade"
333,Galactic Civilizations II: Dark Avatar,PC,Not specified,Stardock,9.1,7.8,2007,"Strategy, Turn-Based, Sci-Fi, Sci-Fi, 4X"
334,Mass Effect,Xbox360,Not specified,BioWare,9.1,8.7,2007,"Role-Playing, Action RPG, Console-style RPG, Japanese-Style, Western-Style"
335,The Operative: No One Lives Forever,PC,Not specified,MonolithProductions,9.1,8.7,2000,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade"
336,Crusader Kings III,PC,Not specified,ParadoxInteractive,9.1,8.4,2020,"Strategy, Real-Time, General"
337,Forza Motorsport 4,Xbox360,Not specified,Turn10,9.1,8.3,2011,"Driving, Racing, Simulation, GT / Street, GT / Street, Automobile"
338,Resident Evil,PlayStation,Not specified,Capcom,9.1,9.0,1996,"Action, Adventure, Horror"
339,Battlefield 2,PC,Not specified,DigitalIllusions,9.1,8.4,2005,"Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern"
340,God of War Collection,PlayStation3,Not specified,BluepointGames,9.1,8.7,2009,"Miscellaneous, Action, Adventure, Fantasy, Compilation, Compilation"
341,Celeste,PlayStation4,Not specified,MattMakesGamesInc.,9.1,7.2,2018,"Action, Platformer, 2D"
342,Madden NFL 2005,PlayStation2,Not specified,EATiburon,9.1,8.0,2004,"Sports, Traditional, Football, Sim"
343,Tony Hawks Pro Skater 3,GameCube,Not specified,NeversoftEntertainment,9.1,8.4,2001,"Sports, Alternative, Skateboarding"
344,Street Fighter IV,PC,Not specified,Capcom,9.1,7.8,2009,"Action, Fighting, Fighting, 3D, 2D, 3D"
345,Fallout 3,PC,Not specified,BethesdaGameStudios,9.1,7.8,2008,"Role-Playing, First-Person, First-Person, Western-Style"
346,Batman: Arkham City,PC,Not specified,RocksteadyStudios,9.1,8.7,2011,"Action, Adventure, Fantasy, Fantasy, Open-World"
347,Fez,PC,Not specified,PolytronCorp.,9.1,6.7,2013,"Action, Platformer, Platformer, 2D, 2D"
348,Planescape: Torment,PC,Not specified,BlackIsleStudios,9.1,9.2,1999,"Role-Playing, General, PC-style RPG, Western-Style"
349,Gears of War 3,Xbox360,Not specified,EpicGames,9.1,8.0,2011,"Action, Shooter, Shooter, Third-Person, Sci-Fi, Sci-Fi, Arcade"
350,Killzone 2,PlayStation3,Not specified,Guerrilla,9.1,8.1,2009,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade"
351,Neverwinter Nights,PC,Not specified,BioWare,9.1,8.1,2002,"Role-Playing, PC-style RPG, PC-style RPG, Western-Style"
352,Batman: Arkham Asylum,PlayStation3,Not specified,RocksteadyStudios,9.1,8.9,2009,"Action, Adventure, Fantasy, General, Fantasy"
353,Castlevania: Aria of Sorrow,GameBoyAdvance,Not specified,KCET,9.1,8.8,2003,"Action, Platformer, 2D"
354,No One Lives Forever 2: A Spy in H.A.R.M.s Way,PC,Not specified,MonolithProductions,9.1,8.7,2002,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade"
355,INSIDE,PlayStation4,Not specified,PLAYDEAD,9.1,8.4,2016,"Action, Platformer, 2D"
356,Legacy of Kain: Soul Reaver,PlayStation,Not specified,CrystalDynamics,9.1,8.9,1999,"Action, Adventure, Horror"
357,Dragon Age: Origins,PC,Not specified,BioWare,9.1,8.7,2009,"Role-Playing, PC-style RPG, PC-style RPG, Western-Style"
358,Golden Sun,GameBoyAdvance,Not specified,CamelotSoftwarePlanning,9.1,9.0,2001,"Role-Playing, Console-style RPG"
359,Rayman Legends,PlayStation3,Not specified,UbisoftMontpellier,9.1,8.7,2013,"Action, Platformer, Platformer, 2D, 2D"
360,F1 2020,XboxOne,Not specified,Codemasters,9.1,7.1,2020,"Racing, Simulation, Automobile"
361,Mark of the Ninja,PC,Not specified,KleiEntertainment,9.1,8.0,2012,"Action, Platformer, Platformer, 2D, 2D"
362,Disco Elysium,PC,Not specified,ZA/UM,9.1,8.4,2019,"Role-Playing, General"
363,World Soccer Winning Eleven 8 International,PlayStation2,Not specified,KCET,9.1,8.3,2005,"Sports, Traditional, Soccer, Sim"
364,SteamWorld Heist: Ultimate Edition,Switch,Not specified,Image&Form,9.1,8.5,2017,"Strategy, Turn-Based, General"
365,The Legend of Zelda: A Link Between Worlds,3DS,Not specified,Nintendo,9.1,9.0,2013,"Action RPG, Role-Playing, Action, Adventure, General, Action RPG, Open-World"
366,Spelunky 2,PC,Not specified,"Mossmouth,Bitworks",9.1,7.0,2020,"Action, Platformer, 2D"
367,NieR: Automata - Game of the YoRHa Edition,PlayStation4,Not specified,PlatinumGames,9.1,8.6,2019,"Role-Playing, Action RPG"
368,Dark Souls II,PC,Not specified,FromSoftware,9.1,7.2,2014,"Action RPG, Role-Playing, Action RPG"
369,Castlevania: Circle of the Moon,GameBoyAdvance,Not specified,KCEK,9.1,8.5,2001,"Action, Platformer, 2D"
370,Resident Evil 2,PlayStation4,Not specified,CapcomR&DDivision1,9.1,8.9,2019,"Action, Adventure, Survival"
371,Far Cry 3,Xbox360,Not specified,UbisoftMontreal,9.1,8.6,2012,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade"
372,Dark Souls II,PlayStation3,Not specified,FromSoftware,9.1,8.1,2014,"Action RPG, Role-Playing, Action RPG"
373,Shovel Knight: Treasure Trove,Switch,Not specified,YachtClubGames,9.1,8.2,2017,"Action, Platformer, 2D"
374,flower,PlayStation4,Not specified,BluepointGames,9.1,7.3,2013,"General, Miscellaneous, General"
375,Mario Kart DS,DS,Not specified,Nintendo,9.1,8.7,2005,"Driving, Racing, Arcade, Kart, Kart, Automobile"
376,Call of Duty,PC,Not specified,InfinityWard,9.1,8.5,2003,"Action, Shooter, Shooter, First-Person, Third-Person, Historic, Tactical, Historic, Arcade"
377,Madden NFL 2004,PC,Not specified,EATiburon,9.1,7.1,2003,"Sports, Traditional, Team, Football, Sim, Sim"
378,Mario Golf,Nintendo64,Not specified,CamelotSoftwarePlanning,9.1,8.0,1999,"Sports, Traditional, Golf, Arcade"
379,Crash Bandicoot 3: Warped,PlayStation,Not specified,NaughtyDog,9.1,9.0,1998,"Action, Platformer, 3D"
380,Assassins Creed II,Xbox360,Not specified,UbisoftMontreal,9.0,8.8,2009,"Action, Adventure, Historic, Historic, Open-World"
381,Project Gotham Racing 2,Xbox,Not specified,BizarreCreations,9.0,8.7,2003,"Driving, Racing, GT / Street"
382,NBA 2K12,PlayStation3,Not specified,VisualConcepts,9.0,6.7,2011,"Sports, Traditional, Team, Basketball, Sim, Sim"
383,The Sims 2,PC,Not specified,Maxis,9.0,8.7,2004,"Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life"
384,Animal Crossing: New Horizons,Switch,Not specified,Nintendo,9.0,5.4,2020,"Simulation, Virtual, Virtual Life"
385,Final Fantasy XIV: Shadowbringers,PC,Not specified,SquareEnix,9.0,9.0,2019,"Role-Playing, Massively Multiplayer"
386,World of Warcraft: Cataclysm,PC,Not specified,BlizzardEntertainment,9.0,5.7,2010,"Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy"
